unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,frame_number,tracking_status,combined_validata,left_tracking_status,right_tracking_status,ipd_mm,messages
19.9811533029,18342564900,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1589,2,True,3,3,64.0000000000,
19.9911923029,18352603800,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1590,2,True,3,3,64.0000000000,
20.0017027029,18363114000,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1591,2,True,3,3,64.0000000000,
20.0118203029,18373231900,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1592,2,True,3,3,64.0000000000,
20.0227805029,18384192000,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1593,2,True,3,3,64.0000000000,
20.0327383029,18394149700,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1594,2,True,3,3,64.0000000000,
20.0430115029,18404422900,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1595,2,True,3,3,64.0000000000,
20.0540866029,18415498100,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1596,2,True,3,3,64.0000000000,
20.0641330029,18425544400,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1597,2,True,3,3,64.0000000000,
20.0745717029,18435983100,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1598,2,True,3,3,64.0000000000,
20.0848044029,18446215900,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1599,2,True,3,3,64.0000000000,
20.0948411029,18456252600,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1600,2,True,3,3,64.0000000000,
20.1055633029,18466974700,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1601,2,True,3,3,64.0000000000,
20.1168358029,18478246900,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1602,2,True,3,3,64.0000000000,
20.1259870029,18487398300,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1603,2,True,3,3,64.0000000000,
20.1361026029,18497514000,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1604,2,True,3,3,64.0000000000,
20.1463742029,18507785700,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1605,2,True,3,3,64.0000000000,
20.1563921029,18517803600,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1606,2,True,3,3,64.0000000000,
20.1665847029,18527996300,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1607,2,True,3,3,64.0000000000,
20.1765720029,18537983500,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1608,2,True,3,3,64.0000000000,
20.1869068029,18548318400,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1609,2,True,3,3,64.0000000000,
20.1971095029,18558521100,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1610,2,True,3,3,64.0000000000,
20.2073482029,18568759500,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1611,2,True,3,3,64.0000000000,
20.2175920029,18579003500,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1612,2,True,3,3,64.0000000000,
20.2280393029,18589450800,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1613,2,True,3,3,64.0000000000,
20.2391437029,18600555100,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1614,2,True,3,3,64.0000000000,
20.2493144029,18610725800,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1615,2,True,3,3,64.0000000000,
20.2598372029,18621248700,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1616,2,True,3,3,64.0000000000,
20.2700930029,18631504500,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1617,2,True,3,3,64.0000000000,
20.2802180029,18641629500,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1618,2,True,3,3,64.0000000000,
20.2905263029,18651937700,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1619,2,True,3,3,64.0000000000,
20.3006060029,18662017500,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1620,2,True,3,3,64.0000000000,
20.3111836029,18672595100,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1621,2,True,3,3,64.0000000000,
20.3218272029,18683238600,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1622,2,True,3,3,64.0000000000,
20.3319254029,18693336700,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1623,2,True,3,3,64.0000000000,
20.3400647029,18701476300,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1624,2,True,3,3,64.0000000000,
20.3483814029,18709792900,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1625,2,True,3,3,64.0000000000,
20.3568540029,18718265500,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1626,2,True,3,3,64.0000000000,
20.3654771029,18726888400,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1627,2,True,3,3,64.0000000000,
20.3745591029,18735970500,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1628,2,True,3,3,64.0000000000,
20.3846923029,18746103800,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1629,2,True,3,3,64.0000000000,
20.3948456029,18756257100,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1630,2,True,3,3,64.0000000000,
20.4055709029,18766982300,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1631,2,True,3,3,64.0000000000,
20.4160092029,18777420700,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1632,2,True,3,3,64.0000000000,
20.4262250029,18787636400,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1633,2,True,3,3,64.0000000000,
20.4367044029,18798115900,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1634,2,True,3,3,64.0000000000,
20.4472131029,18808624400,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1635,2,True,3,3,64.0000000000,
20.4571599029,18818571400,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1636,2,True,3,3,64.0000000000,
20.4672470029,18828658600,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1637,2,True,3,3,64.0000000000,
20.4774974029,18838908900,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1638,2,True,3,3,64.0000000000,
20.4876143029,18849025800,True,1.0000000000,4.0000000000,-0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,True,1.0000000000,4.0000000000,0.0320000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,0.0000000000,0.0000000000,0.0000000000,-0.0151006700,-0.0021571990,0.9998837000,2.0000000000,1639,2,True,3,3,64.0000000000,
